date,sales,price,advertising_cost
2039-04-30,154,53,1060
2039-05-01,176,54,1191
2039-05-02,183,53,1430
2039-05-03,72,52,1406
2039-05-04,199,65,865
2039-05-05,139,68,1723
2039-05-06,114,41,1481
2039-05-07,76,57,1649
2039-05-08,126,44,1053
2039-05-09,198,41,1335
2039-05-10,165,53,1672
2039-05-11,140,46,802
2039-05-12,109,66,1465
2039-05-13,197,47,964
2039-05-14,178,51,1523
2039-05-15,147,69,1938
2039-05-16,73,61,1716
2039-05-17,109,61,866
2039-05-18,181,60,852
2039-05-19,142,63,1102
2039-05-20,100,66,1049
2039-05-21,135,57,1960
2039-05-22,107,55,1569
2039-05-23,143,50,1370
2039-05-24,126,47,1784
2039-05-25,148,64,1426
2039-05-26,50,59,937
2039-05-27,113,45,1755
2039-05-28,51,45,1539
2039-05-29,98,54,1132
2039-05-30,100,66,1665
2039-05-31,158,48,1705
2039-06-01,81,56,1782
2039-06-02,123,42,1529
2039-06-03,135,68,1259
2039-06-04,122,51,1428
2039-06-05,111,69,1497
2039-06-06,124,67,1852
2039-06-07,183,44,1700
2039-06-08,68,64,838
2039-06-09,106,50,1021
2039-06-10,61,52,1003
2039-06-11,151,42,1889
2039-06-12,71,68,1609
2039-06-13,142,58,1414
2039-06-14,60,47,853
2039-06-15,150,41,1665
2039-06-16,62,60,906
2039-06-17,68,60,1528
2039-06-18,61,58,1211
2039-06-19,188,48,1781
2039-06-20,176,47,902
2039-06-21,170,49,1863
2039-06-22,50,64,1031
2039-06-23,67,58,1098
2039-06-24,88,63,1175
2039-06-25,161,43,1197
2039-06-26,159,54,1857
2039-06-27,151,67,1051
2039-06-28,67,67,989
2039-06-29,144,55,1709
2039-06-30,148,57,1863
2039-07-01,157,55,1699
2039-07-02,121,46,1991
2039-07-03,144,65,1977
2039-07-04,173,42,1513
2039-07-05,143,46,1976
2039-07-06,143,40,1687
2039-07-07,176,58,804
2039-07-08,152,44,1299
2039-07-09,89,47,1370
2039-07-10,189,45,1121
2039-07-11,122,47,1995
2039-07-12,89,52,1058
2039-07-13,187,44,1177
2039-07-14,182,69,1320
2039-07-15,74,65,975
2039-07-16,122,63,1511
2039-07-17,63,66,998
2039-07-18,139,56,1351
2039-07-19,67,54,993
2039-07-20,107,57,1794
2039-07-21,176,59,1691
2039-07-22,122,50,1969
2039-07-23,152,41,1163
2039-07-24,56,54,1991
2039-07-25,124,43,1086
2039-07-26,51,45,1189
2039-07-27,162,62,1918
2039-07-28,118,59,942
2039-07-29,122,56,1730
2039-07-30,84,61,1471
2039-07-31,120,56,1115
2039-08-01,154,60,1511
2039-08-02,146,51,1503
2039-08-03,103,66,1652
2039-08-04,99,43,1512
2039-08-05,115,64,1772
2039-08-06,127,43,1237
2039-08-07,95,50,1923
2039-08-08,128,47,921
2039-08-09,103,67,1811
2039-08-10,178,46,1654
2039-08-11,145,61,1529
2039-08-12,56,56,1242
2039-08-13,118,50,1604
2039-08-14,150,50,878
2039-08-15,118,63,1680
2039-08-16,175,64,1035
2039-08-17,59,61,1052
2039-08-18,182,63,1538
2039-08-19,127,41,1003
2039-08-20,149,67,853
2039-08-21,82,62,1794
2039-08-22,173,49,937
2039-08-23,171,65,1008
2039-08-24,113,43,892
2039-08-25,117,55,1813
2039-08-26,69,60,1878
2039-08-27,162,51,1631
2039-08-28,128,67,1647
2039-08-29,57,58,1734
2039-08-30,73,52,1917
2039-08-31,197,47,1023
2039-09-01,180,46,1142
2039-09-02,170,42,1141
2039-09-03,104,60,1310
2039-09-04,175,50,869
2039-09-05,101,55,1488
2039-09-06,57,55,1084
2039-09-07,54,57,1269
2039-09-08,92,59,1411
2039-09-09,132,59,1747
2039-09-10,101,60,1554
2039-09-11,147,49,823
2039-09-12,162,54,1467
2039-09-13,130,46,1289
2039-09-14,146,64,1524
2039-09-15,122,60,1945
2039-09-16,113,54,1406
2039-09-17,106,57,1327
2039-09-18,111,57,1414
2039-09-19,76,68,927
2039-09-20,146,57,1586
2039-09-21,105,59,1245
2039-09-22,117,61,910
2039-09-23,75,43,1038
2039-09-24,186,65,1942
2039-09-25,77,65,1983
2039-09-26,55,44,1801
2039-09-27,53,68,1304
2039-09-28,164,63,1798
2039-09-29,178,49,835
2039-09-30,155,58,1852
2039-10-01,192,61,1449
2039-10-02,137,66,1235
2039-10-03,52,44,1563
2039-10-04,143,68,1866
2039-10-05,93,41,1818
2039-10-06,99,62,1287
2039-10-07,110,52,1303
2039-10-08,79,63,1485
2039-10-09,185,40,1452
2039-10-10,114,41,943
2039-10-11,141,60,1542
2039-10-12,161,62,1222
2039-10-13,73,55,1299
2039-10-14,138,62,1378
2039-10-15,154,58,1292
2039-10-16,192,57,1732
2039-10-17,185,54,1453
2039-10-18,178,40,1184
2039-10-19,87,60,1077
2039-10-20,145,60,944
2039-10-21,91,48,1012
2039-10-22,156,63,1980
2039-10-23,193,64,937
2039-10-24,106,43,1956
2039-10-25,150,48,1650
2039-10-26,124,51,1140
2039-10-27,130,42,876
2039-10-28,124,69,872
2039-10-29,51,64,1601
2039-10-30,105,66,1020
2039-10-31,95,63,1429
2039-11-01,160,59,1307
2039-11-02,159,53,1139
2039-11-03,168,48,890
2039-11-04,62,54,888
2039-11-05,128,56,1213
2039-11-06,129,69,974
2039-11-07,58,67,1637
2039-11-08,182,42,825
2039-11-09,121,43,1391
2039-11-10,114,46,1404
2039-11-11,163,55,1179
2039-11-12,181,64,1126
2039-11-13,70,56,1353
2039-11-14,146,60,1933
2039-11-15,174,49,1875
2039-11-16,172,42,1020
2039-11-17,99,49,1573
2039-11-18,174,43,1681
2039-11-19,109,67,1762
2039-11-20,189,52,1969
2039-11-21,149,63,1617
2039-11-22,77,62,1594
2039-11-23,173,68,808
2039-11-24,110,53,1296
2039-11-25,199,62,1080
2039-11-26,167,52,1812
2039-11-27,113,59,1385
2039-11-28,119,52,1998
2039-11-29,159,48,1778
2039-11-30,75,47,1001
2039-12-01,95,66,1319
2039-12-02,51,63,1827
2039-12-03,146,41,894
2039-12-04,158,53,1505
2039-12-05,116,51,1210
2039-12-06,147,67,1154
2039-12-07,57,56,1692
2039-12-08,141,56,1598
2039-12-09,152,61,1935
2039-12-10,118,40,876
2039-12-11,106,42,1382
2039-12-12,92,68,1766
2039-12-13,77,55,1125
2039-12-14,86,42,926
2039-12-15,136,42,1688
2039-12-16,148,56,995
2039-12-17,107,62,1794
2039-12-18,109,69,1002
2039-12-19,119,59,1711
2039-12-20,170,48,1508
2039-12-21,157,62,1143
2039-12-22,93,65,1083
2039-12-23,105,45,1089
2039-12-24,89,55,1639
2039-12-25,94,68,1099
2039-12-26,135,49,1156
2039-12-27,197,52,1316
2039-12-28,58,51,1203
2039-12-29,182,60,1240
2039-12-30,158,53,1108
2039-12-31,103,62,844
2040-01-01,140,44,1634
2040-01-02,87,63,1810
2040-01-03,116,53,1712
2040-01-04,149,66,1323
2040-01-05,173,57,1065
2040-01-06,183,53,1497
2040-01-07,90,59,1031
2040-01-08,71,50,867
2040-01-09,166,58,1015
2040-01-10,111,62,1050
2040-01-11,137,68,1168
2040-01-12,105,59,1257
2040-01-13,181,55,1783
2040-01-14,190,57,832
2040-01-15,97,48,937
2040-01-16,98,51,1104
2040-01-17,123,67,1175
2040-01-18,70,51,1121
2040-01-19,188,51,1013
2040-01-20,173,66,892
2040-01-21,159,51,1087
2040-01-22,66,61,1479
2040-01-23,147,64,1660
2040-01-24,51,51,1387
2040-01-25,87,52,900
2040-01-26,190,58,894
2040-01-27,183,60,909
2040-01-28,181,46,1050
2040-01-29,138,53,1955
2040-01-30,184,42,1382
2040-01-31,184,63,992
2040-02-01,81,56,1636
2040-02-02,122,61,1600
2040-02-03,77,42,1612
2040-02-04,116,55,1850
2040-02-05,65,55,903
2040-02-06,133,40,1712
2040-02-07,176,43,1790
2040-02-08,126,40,1534
2040-02-09,57,45,1995
2040-02-10,149,67,1610
2040-02-11,78,50,1471
2040-02-12,123,52,1205
2040-02-13,70,53,1426
2040-02-14,78,49,1431
2040-02-15,137,47,1835
2040-02-16,189,40,1370
2040-02-17,101,52,1794
2040-02-18,89,58,1780
2040-02-19,80,52,878
2040-02-20,76,68,1063
2040-02-21,180,61,1652
2040-02-22,184,55,1331
2040-02-23,128,64,1765
2040-02-24,70,51,1360
2040-02-25,127,65,1013
2040-02-26,73,46,1710
2040-02-27,72,56,1602
2040-02-28,156,55,858
2040-02-29,167,51,1914
2040-03-01,116,43,1136
2040-03-02,73,65,1420
2040-03-03,116,57,1652
2040-03-04,121,55,1567
2040-03-05,58,44,1887
2040-03-06,180,48,1318
2040-03-07,57,45,1534
2040-03-08,74,65,1643
2040-03-09,167,56,1681
2040-03-10,154,56,1606
2040-03-11,59,69,1156
2040-03-12,65,56,1898
2040-03-13,54,49,1639
2040-03-14,173,45,1404
2040-03-15,127,43,1290
2040-03-16,72,68,1659
2040-03-17,159,67,1282
2040-03-18,54,64,1074
2040-03-19,192,59,810
2040-03-20,122,48,1268
2040-03-21,176,59,1301
2040-03-22,77,50,1043
2040-03-23,143,68,1687
2040-03-24,97,48,1031
2040-03-25,129,58,1247
2040-03-26,162,60,1423
2040-03-27,158,42,1383
2040-03-28,97,61,1746
2040-03-29,151,61,1988
2040-03-30,194,49,817
2040-03-31,147,41,912
2040-04-01,74,61,1474
2040-04-02,137,48,1625
2040-04-03,163,40,1577
2040-04-04,111,41,1815
2040-04-05,192,64,1161
2040-04-06,64,61,1125
2040-04-07,84,67,1904
2040-04-08,86,61,1388
2040-04-09,124,68,1009
2040-04-10,86,43,1581
2040-04-11,185,68,1364
2040-04-12,130,52,1674
2040-04-13,73,43,1644
2040-04-14,77,43,1283
2040-04-15,66,52,862
2040-04-16,66,56,1113
2040-04-17,137,67,1794
2040-04-18,78,54,1176
2040-04-19,66,63,921
2040-04-20,125,48,1932
2040-04-21,163,57,1939
2040-04-22,192,52,1869
2040-04-23,88,48,1363
2040-04-24,50,56,1892
2040-04-25,155,41,1229
2040-04-26,83,52,1837
2040-04-27,154,55,1188
2040-04-28,50,59,1987
2040-04-29,155,68,1792
2040-04-30,71,63,1231
2040-05-01,184,48,1237
2040-05-02,142,46,1889
2040-05-03,105,53,1172
2040-05-04,180,41,1135
2040-05-05,73,61,1858
2040-05-06,136,52,818
2040-05-07,145,69,1017
2040-05-08,61,47,1221
2040-05-09,187,44,1463
2040-05-10,91,52,1015
2040-05-11,174,42,1851
2040-05-12,119,53,1918
2040-05-13,112,64,1247
2040-05-14,100,51,1262
2040-05-15,125,66,1700
2040-05-16,66,53,1322
2040-05-17,149,60,1165
2040-05-18,189,47,922
2040-05-19,177,43,1244
2040-05-20,95,61,1311
2040-05-21,165,57,830
2040-05-22,198,45,881
2040-05-23,162,53,1355
2040-05-24,171,66,1827
2040-05-25,157,57,868
2040-05-26,80,47,1138
2040-05-27,106,49,1843
2040-05-28,83,49,1188
2040-05-29,154,52,1588
2040-05-30,110,60,1079
2040-05-31,199,45,1328
2040-06-01,127,43,1440
2040-06-02,134,64,1114
2040-06-03,175,53,1611
2040-06-04,106,58,1038
2040-06-05,86,40,865
2040-06-06,150,61,1147
2040-06-07,199,50,1414
2040-06-08,84,45,1915
2040-06-09,56,54,1434
2040-06-10,77,59,1211
2040-06-11,141,50,1461
2040-06-12,196,59,956
2040-06-13,50,57,1549
2040-06-14,127,55,1816
2040-06-15,54,58,914
2040-06-16,180,68,1770
2040-06-17,152,66,1382
2040-06-18,66,48,1950
2040-06-19,55,43,1454
2040-06-20,120,51,1366
2040-06-21,97,45,1663
2040-06-22,68,60,1514
2040-06-23,58,66,1065
2040-06-24,122,41,1524
2040-06-25,70,41,1553
2040-06-26,157,53,1869
2040-06-27,183,47,1521
2040-06-28,77,46,1835
2040-06-29,106,61,1925
2040-06-30,129,61,1044
2040-07-01,194,63,1460
2040-07-02,132,68,1199
2040-07-03,65,65,1372
2040-07-04,115,53,1973
2040-07-05,72,63,1409
2040-07-06,193,68,845
2040-07-07,167,51,1232
2040-07-08,56,68,1198
2040-07-09,108,40,1132
2040-07-10,90,62,1220
2040-07-11,143,64,851
2040-07-12,52,64,1287
2040-07-13,97,45,1111
2040-07-14,138,61,1287
2040-07-15,59,63,962
2040-07-16,147,49,1442
2040-07-17,160,62,894
2040-07-18,100,59,1567
2040-07-19,136,68,974
2040-07-20,151,40,1522
2040-07-21,177,67,969
2040-07-22,100,69,1677
2040-07-23,143,66,1755
2040-07-24,101,44,1688
2040-07-25,188,46,1326
2040-07-26,123,44,1633
2040-07-27,109,40,1761
2040-07-28,55,68,1422
2040-07-29,198,50,1442
2040-07-30,172,59,1856
2040-07-31,92,54,1590
2040-08-01,127,45,962
2040-08-02,192,61,1702
2040-08-03,154,58,1125
2040-08-04,70,63,817
2040-08-05,140,55,833
2040-08-06,147,41,1404
2040-08-07,123,42,1377
2040-08-08,142,55,1337
2040-08-09,70,48,1896
2040-08-10,115,67,1508
2040-08-11,94,62,827
2040-08-12,111,53,1482
2040-08-13,124,65,1245
2040-08-14,62,64,1207
2040-08-15,123,51,868
2040-08-16,141,42,946
2040-08-17,77,53,1628
2040-08-18,114,40,1645
2040-08-19,143,56,1632
2040-08-20,96,67,1430
2040-08-21,76,45,1593
2040-08-22,198,67,994
2040-08-23,139,61,1979
2040-08-24,142,53,1694
2040-08-25,149,66,825
2040-08-26,53,61,1620
2040-08-27,112,62,1034
2040-08-28,119,54,1617
2040-08-29,153,40,803
2040-08-30,148,67,1157
2040-08-31,79,54,1481
2040-09-01,159,46,1123
2040-09-02,196,68,1471
2040-09-03,94,47,1561
2040-09-04,148,43,1572
2040-09-05,144,63,1692
2040-09-06,51,61,1334
2040-09-07,103,56,1677
2040-09-08,88,60,1082
2040-09-09,160,61,1355
2040-09-10,119,63,1564
2040-09-11,185,65,1236
2040-09-12,99,47,972
2040-09-13,151,60,1638
2040-09-14,101,61,898
2040-09-15,78,51,1571
2040-09-16,160,48,1602
2040-09-17,53,67,1353
2040-09-18,61,62,1405
2040-09-19,128,60,1098
2040-09-20,193,58,968
2040-09-21,68,47,1410
2040-09-22,121,54,1575
2040-09-23,79,59,910
2040-09-24,80,41,1046
2040-09-25,142,64,849
2040-09-26,180,50,1758
2040-09-27,72,42,1619
2040-09-28,188,52,1878
2040-09-29,104,69,1673
2040-09-30,190,65,1197
2040-10-01,168,59,1919
2040-10-02,141,47,1616
2040-10-03,55,43,967
2040-10-04,80,50,1447
2040-10-05,61,60,1812
2040-10-06,173,49,928
2040-10-07,99,40,1408
2040-10-08,153,58,1287
2040-10-09,191,59,1521
2040-10-10,77,61,1235
2040-10-11,86,40,1481
2040-10-12,104,56,963
2040-10-13,59,61,1822
2040-10-14,113,53,1388
2040-10-15,174,55,1277
2040-10-16,65,67,841
2040-10-17,85,49,962
2040-10-18,130,46,831
2040-10-19,186,42,1328
2040-10-20,126,64,1854
2040-10-21,136,68,1858
2040-10-22,197,62,1013
2040-10-23,110,45,1165
2040-10-24,129,58,1894
2040-10-25,92,41,1142
2040-10-26,122,65,1687
2040-10-27,162,61,1177
2040-10-28,105,61,1316
2040-10-29,132,54,1715
2040-10-30,83,65,1358
2040-10-31,156,48,1062
2040-11-01,113,45,1129
2040-11-02,143,40,1023
2040-11-03,124,56,1499
2040-11-04,114,51,990
2040-11-05,95,54,1026
2040-11-06,95,68,913
2040-11-07,104,56,1336
2040-11-08,128,40,1311
2040-11-09,158,58,1752
2040-11-10,92,42,1379
2040-11-11,92,46,1162
2040-11-12,57,43,1449
2040-11-13,62,43,826
2040-11-14,170,62,1286
2040-11-15,60,44,1305
2040-11-16,156,67,835
2040-11-17,197,48,1354
2040-11-18,186,50,1812
2040-11-19,93,68,1632
2040-11-20,76,40,1598
2040-11-21,189,40,1551
2040-11-22,189,59,996
2040-11-23,104,49,1582
2040-11-24,118,41,1964
2040-11-25,165,53,852
2040-11-26,105,53,1860
2040-11-27,65,43,1688
2040-11-28,126,47,1460
2040-11-29,199,62,909
2040-11-30,61,44,1527
2040-12-01,179,41,1728
2040-12-02,126,61,1280
2040-12-03,92,56,1983
2040-12-04,136,51,1612
2040-12-05,101,48,1010
2040-12-06,115,58,1913
2040-12-07,161,44,1599
2040-12-08,100,58,1801
2040-12-09,54,53,919
2040-12-10,176,61,857
2040-12-11,114,52,1402
2040-12-12,142,69,1274
2040-12-13,152,53,1932
2040-12-14,76,65,1276
2040-12-15,98,43,1826
2040-12-16,129,46,1792
2040-12-17,144,66,1338
2040-12-18,79,66,1751
2040-12-19,199,64,1119
2040-12-20,77,46,1429
2040-12-21,197,62,1665
2040-12-22,143,44,1302
2040-12-23,192,63,1173
2040-12-24,135,63,1465
2040-12-25,175,52,1263
2040-12-26,194,55,1773
2040-12-27,190,53,1628
2040-12-28,51,52,925
2040-12-29,175,65,1746
2040-12-30,135,55,1606
2040-12-31,170,64,1693
2041-01-01,165,46,1266
2041-01-02,56,50,807
2041-01-03,53,53,1526
2041-01-04,166,53,1382
2041-01-05,158,47,930
2041-01-06,52,43,1264
2041-01-07,157,53,1319
2041-01-08,75,41,1733
2041-01-09,93,61,895
2041-01-10,64,55,1777
2041-01-11,54,59,1138
2041-01-12,140,67,1131
2041-01-13,74,45,1401
2041-01-14,189,58,1372
2041-01-15,139,54,853
2041-01-16,129,58,1664
2041-01-17,168,51,1777
2041-01-18,133,59,1772
2041-01-19,153,67,899
2041-01-20,163,53,1385
2041-01-21,192,69,1602
2041-01-22,118,40,1726
2041-01-23,160,41,1014
2041-01-24,166,47,1249
2041-01-25,167,51,1447
2041-01-26,76,65,1397
2041-01-27,106,43,1130
2041-01-28,102,45,1524
2041-01-29,185,68,1491
2041-01-30,170,47,1490
2041-01-31,119,42,1560
2041-02-01,164,51,1208
2041-02-02,188,48,1605
2041-02-03,158,40,1657
2041-02-04,106,46,1805
2041-02-05,184,60,1424
2041-02-06,172,66,1239
2041-02-07,159,57,1388
2041-02-08,196,51,1679
2041-02-09,137,66,803
2041-02-10,141,51,1752
2041-02-11,150,61,846
2041-02-12,61,66,1797
2041-02-13,172,61,897
2041-02-14,73,51,1376
2041-02-15,198,40,1593
2041-02-16,146,66,1930
2041-02-17,153,44,1911
2041-02-18,168,57,1320
2041-02-19,133,41,935
2041-02-20,68,63,1267
2041-02-21,53,63,1404
2041-02-22,59,47,1853
2041-02-23,147,48,1366
2041-02-24,104,43,1604
2041-02-25,152,47,1918
2041-02-26,95,54,967
2041-02-27,147,49,1692
2041-02-28,77,40,915
2041-03-01,66,60,1584
2041-03-02,165,40,1559
2041-03-03,184,60,1324
2041-03-04,130,65,1381
2041-03-05,196,51,1418
2041-03-06,155,40,988
2041-03-07,140,67,896
2041-03-08,86,57,1171
2041-03-09,91,68,1942
2041-03-10,57,45,1442
2041-03-11,162,60,1551
2041-03-12,145,67,1895
2041-03-13,88,67,1337
2041-03-14,54,69,1459
2041-03-15,173,53,1132
2041-03-16,150,64,948
2041-03-17,74,45,1198
2041-03-18,72,44,1230
2041-03-19,116,63,1690
2041-03-20,66,41,1442
2041-03-21,118,47,1923
2041-03-22,53,63,1768
2041-03-23,148,53,1757
2041-03-24,123,64,1261
2041-03-25,74,47,1043
2041-03-26,57,44,1564
2041-03-27,172,46,1589
2041-03-28,126,56,1618
2041-03-29,117,57,870
2041-03-30,157,58,1261
2041-03-31,53,53,1802
2041-04-01,195,69,814
2041-04-02,174,43,1825
2041-04-03,85,63,1649
2041-04-04,121,61,1423
2041-04-05,196,65,906
2041-04-06,136,62,1981
2041-04-07,61,47,1247
2041-04-08,154,61,1815
2041-04-09,103,60,1354
2041-04-10,103,50,1846
2041-04-11,80,50,912
2041-04-12,154,61,919
2041-04-13,76,63,1800
2041-04-14,68,49,1011
2041-04-15,94,52,1758
2041-04-16,72,54,1232
2041-04-17,135,67,1380
2041-04-18,189,44,1451
2041-04-19,173,45,800
2041-04-20,119,63,1961
2041-04-21,131,55,1322
2041-04-22,173,68,911
2041-04-23,140,61,827
2041-04-24,159,63,1495
2041-04-25,196,69,933
2041-04-26,136,41,1747
2041-04-27,192,42,921
2041-04-28,153,56,863
2041-04-29,91,67,1702
2041-04-30,125,57,1675
2041-05-01,143,66,967
2041-05-02,82,68,1471
2041-05-03,197,51,1891
2041-05-04,134,52,1822
2041-05-05,88,41,1473
2041-05-06,144,66,1540
2041-05-07,64,63,1842
2041-05-08,56,62,1986
2041-05-09,191,64,1743
2041-05-10,99,50,997
2041-05-11,148,40,1464
2041-05-12,146,64,1995
2041-05-13,181,46,1977
2041-05-14,73,47,982
2041-05-15,90,51,1212
2041-05-16,195,40,804
2041-05-17,89,43,1610
2041-05-18,71,64,1876
2041-05-19,140,62,1713
2041-05-20,131,48,1875
2041-05-21,53,52,1280
2041-05-22,64,47,930
2041-05-23,181,57,1570
2041-05-24,150,68,1026
2041-05-25,110,55,1135
2041-05-26,71,55,1799
2041-05-27,82,45,1926
2041-05-28,180,52,1174
2041-05-29,60,65,1717
2041-05-30,98,61,1724
2041-05-31,91,55,1406
2041-06-01,163,47,1957
2041-06-02,83,60,1024
2041-06-03,193,48,1882
2041-06-04,161,58,1205
2041-06-05,96,51,1912
2041-06-06,72,58,1285
2041-06-07,70,59,1020
2041-06-08,57,41,861
2041-06-09,120,51,977
2041-06-10,138,67,1383
2041-06-11,97,41,1083
2041-06-12,110,64,1871
2041-06-13,150,52,1516
2041-06-14,84,55,1086
2041-06-15,87,45,939
2041-06-16,139,56,1865
2041-06-17,165,59,1569
2041-06-18,83,52,910
2041-06-19,186,61,1869
2041-06-20,103,50,1143
2041-06-21,143,63,1427
2041-06-22,127,56,1141
2041-06-23,191,40,807
2041-06-24,101,64,1110
2041-06-25,168,41,1333
2041-06-26,70,55,1499
2041-06-27,113,48,1566
2041-06-28,173,52,1816
2041-06-29,99,41,974
2041-06-30,190,52,1504
2041-07-01,191,46,856
2041-07-02,170,48,1055
2041-07-03,187,61,1467
2041-07-04,72,53,1854
2041-07-05,124,42,1727
2041-07-06,100,47,1718
2041-07-07,154,55,1668
2041-07-08,168,53,983
2041-07-09,182,42,1215
2041-07-10,70,43,1242
2041-07-11,186,69,1349
2041-07-12,165,40,1817
2041-07-13,131,59,1224
2041-07-14,159,65,1271
2041-07-15,56,52,1823
2041-07-16,168,57,1954
2041-07-17,82,40,877
2041-07-18,51,64,1797
2041-07-19,152,47,1239
2041-07-20,141,60,1209
2041-07-21,141,58,1845
2041-07-22,124,67,1159
2041-07-23,64,40,1744
2041-07-24,73,60,951
2041-07-25,73,66,1041
2041-07-26,78,49,1577
2041-07-27,159,46,1100
2041-07-28,77,49,1045
2041-07-29,122,56,1901
2041-07-30,87,61,1241
2041-07-31,150,44,1650
2041-08-01,189,57,1906
2041-08-02,117,50,1370
2041-08-03,102,66,1160
2041-08-04,59,65,1782
2041-08-05,81,51,828
2041-08-06,79,57,1070
2041-08-07,156,63,1156
2041-08-08,154,48,1481
2041-08-09,88,65,1197
2041-08-10,89,62,1077
2041-08-11,108,67,1084
2041-08-12,89,63,1467
2041-08-13,191,50,847
2041-08-14,81,59,990
2041-08-15,150,42,1917
2041-08-16,177,49,1394
2041-08-17,167,52,890
2041-08-18,51,69,1361
2041-08-19,160,68,940
2041-08-20,161,51,1584
2041-08-21,168,43,1748
2041-08-22,56,63,904
2041-08-23,170,51,1829
2041-08-24,51,59,1882
2041-08-25,121,57,1915
2041-08-26,174,59,1238
2041-08-27,54,54,1621
2041-08-28,155,66,1372
2041-08-29,125,68,1830
2041-08-30,103,55,1151
2041-08-31,55,48,1168
2041-09-01,188,61,1386
2041-09-02,197,55,1209
2041-09-03,84,62,1230
2041-09-04,127,40,1186
2041-09-05,129,60,988
2041-09-06,183,66,886
2041-09-07,51,61,1624
2041-09-08,141,64,1346
2041-09-09,161,61,1815
2041-09-10,143,56,1347
2041-09-11,106,47,1497
2041-09-12,146,49,953
2041-09-13,90,58,1413
2041-09-14,187,53,1635
2041-09-15,142,44,867
2041-09-16,182,66,1045
2041-09-17,193,67,1803
2041-09-18,130,40,1046
2041-09-19,112,66,1560
2041-09-20,111,69,1206
2041-09-21,132,48,1893
2041-09-22,181,48,1864
2041-09-23,135,45,1251
2041-09-24,77,68,1530
2041-09-25,162,52,1730
2041-09-26,106,45,1755
2041-09-27,180,69,1654
2041-09-28,75,51,1770
2041-09-29,146,58,908
2041-09-30,115,58,1263
2041-10-01,109,57,1454
2041-10-02,65,49,1465
2041-10-03,96,49,1769
2041-10-04,108,43,1217
2041-10-05,138,63,1064
2041-10-06,152,55,1669
2041-10-07,186,69,1560
2041-10-08,80,66,1864
2041-10-09,166,51,1375
2041-10-10,131,56,1239
2041-10-11,140,52,1115
2041-10-12,120,64,1294
2041-10-13,101,46,1214
2041-10-14,79,66,963
2041-10-15,159,46,1004
2041-10-16,122,42,1976
2041-10-17,106,55,1949
2041-10-18,177,50,1397
2041-10-19,172,55,1842
2041-10-20,175,46,1397
2041-10-21,100,54,820
2041-10-22,84,65,1017
2041-10-23,73,66,1241
2041-10-24,136,41,1970
2041-10-25,171,61,993
2041-10-26,167,58,827
2041-10-27,199,64,1332
2041-10-28,59,57,1715
2041-10-29,89,54,1290
2041-10-30,94,67,1097
2041-10-31,77,66,1108
2041-11-01,142,54,1579
2041-11-02,53,56,1864
2041-11-03,190,46,1366
2041-11-04,98,40,1821
2041-11-05,122,55,1737
2041-11-06,71,58,1439
2041-11-07,135,68,1968
2041-11-08,98,57,1828
2041-11-09,162,51,1124
2041-11-10,51,41,1538
2041-11-11,65,54,1504
2041-11-12,166,68,1977
2041-11-13,54,53,1184
2041-11-14,146,59,920
2041-11-15,76,67,1884
2041-11-16,60,57,1203
2041-11-17,158,60,1929
2041-11-18,87,59,1435
2041-11-19,177,51,1141
2041-11-20,137,67,1022
2041-11-21,71,57,895
2041-11-22,132,44,993
2041-11-23,119,51,1017
2041-11-24,71,61,1364
2041-11-25,187,56,1299
2041-11-26,195,49,1236
2041-11-27,87,66,1513
2041-11-28,59,60,1371
2041-11-29,182,47,1423
2041-11-30,71,52,1014
2041-12-01,122,66,1910
2041-12-02,168,40,820
2041-12-03,57,40,1208
2041-12-04,192,48,1198
2041-12-05,75,44,1310
2041-12-06,147,45,1727
2041-12-07,131,54,1816
2041-12-08,99,51,1584
2041-12-09,67,56,1545
2041-12-10,181,62,1873
2041-12-11,77,64,1340
2041-12-12,69,56,1386
2041-12-13,148,46,1584
2041-12-14,194,62,1421
2041-12-15,138,60,1335
2041-12-16,104,53,1517
2041-12-17,61,50,1972
2041-12-18,102,51,1299
2041-12-19,173,51,1481
2041-12-20,150,57,1702
2041-12-21,173,42,907
2041-12-22,161,45,1901
2041-12-23,177,51,1843
2041-12-24,104,41,842
2041-12-25,194,61,1375
2041-12-26,168,64,1147
2041-12-27,86,66,1039
2041-12-28,117,55,1285
2041-12-29,173,62,1711
2041-12-30,147,67,1622
2041-12-31,135,61,1617
2042-01-01,93,60,1074
2042-01-02,61,47,1783
2042-01-03,121,69,890
2042-01-04,100,50,1470
2042-01-05,96,50,1029
2042-01-06,105,53,1385
2042-01-07,92,50,1626
2042-01-08,158,58,1087
2042-01-09,109,42,834
2042-01-10,186,44,1524
2042-01-11,146,61,1919
2042-01-12,190,63,1045
